¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¤ºªù°Ï,¤g¦a,·¾©W¬q541~570¦a¸¹,331.98,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,120000,361,,0.0,0,,RPPNMLRJPHLFFHE78CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·s¥Íµó67«Ñ1~30¸¹,35.49,¦í,,,1050509,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701030,80.58,3,2,2,¦³,µL,2300000,28543,,0.0,0,,RPQNMLMJQHLFFGE38CA
¤¯ªZ°Ï,¤g¦a,¤¯¬K¬q1201~1230¦a¸¹,15.0,¦í,,,1050628,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,540000,36000,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLLKPHLFFIE68CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¼á´ò¸ô211~240¸¹,5.11,¦í,,,1050617,¤g¦a1«Øª«2¨®¦ì0,¤C¼h,¤Q¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850816,32.25,0,0,0,µL,¦³,1250000,38760,,0.0,0,,RPUNMLNKPHLFFIE09CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤­©M¸ô1«Ñ1~30¸¹,214.42,¦í,,,1050629,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040527,310.87,4,1,4,¦³,µL,15800000,50825,,0.0,0,,RPVNMLMKPHLFFIE09CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¦P´Iµó121~150¸¹,67.49,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0720520,79.9,3,2,2,¦³,µL,4060000,50814,,0.0,0,³»¼Ó¥[»\,RPVNMLLJQHLFFIE98CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¤j¦P¸ô1~30¸¹,91.16,¦í,,,1050627,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010222,184.62,4,2,3,¦³,µL,11700000,63373,,0.0,0,,RPSNMLMJQHLFFIE78CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã¤¯µó121~150¸¹,60.05,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0861220,199.14999999999998,4,2,4,¦³,µL,7860000,39468,,0.0,0,¿Ë¤Í¶¡¶R½æ,RPXNMLMJQHLFFIE66CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏµØ¤s¸ô1~30¸¹,77.35,¦í,,,1050611,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040513,151.37,4,2,4,¦³,µL,12300000,81258,,0.0,0,§t¥¼µn°O«Øª«,RPVOMLKLPHLFFIE09CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏµØ¤s¸ô1~30¸¹,77.35,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040513,151.37,4,2,4,¦³,µL,12380000,81786,,0.0,0,§t¥¼µn°O«Øª«,RPWOMLKLPHLFFIE56CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏµØ¤s¸ô1~30¸¹,69.7,¦í,,,1050416,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040513,142.63,4,2,4,¦³,µL,11500000,80628,,0.0,0,§t¥¼µn°O«Øª«¡C,RPOPMLKLPHLFFIE48CA
¸ô¦Ë°Ï,¤g¦a,µØ¤s¬q31~60¦a¸¹,1076.08,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3100000,2881,,0.0,0,,RPQNMLMKPHLFFJE68CA
­XÛ_°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­XÛ_°Ïª÷Æq¸ô1~30¸¹,165.85,¦í,,,1050628,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971209,242.28,5,2,4,¦³,µL,8500000,35083,,0.0,0,,RPRNMLMKPHLFFJE78CA
´ò¤º°Ï,¤g¦a,³ò¤l¤º¬q3871~3900¦a¸¹,1140.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050627,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3930000,3447,,0.0,0,,RPTNMLLKPHLFFJE88CA
¸ô¦Ë°Ï,¤g¦a,ªÀ¤¤¬q61~90¦a¸¹,94.08,¦í,,,1050628,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1849250,19656,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPOOMLLKPHLFFJE48CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ï´ò¤¤¸ô460«Ñ17§Ë31~60¸¹,90.0,¦í,,,1050619,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041224,181.09,5,2,3,¦³,µL,7800000,43073,,0.0,0,,RPSOMLLKPHLFFJE88CA
¸ô¦Ë°Ï,¤g¦a,ªF¦w¬q1141~1170¦a¸¹,8.39,¦í,,,1050622,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,415641,49540,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRNMLNKPHLFFJE88CA
´ò¤º°Ï,¤g¦a,³ò¤l¤º¬q1441~1470¦a¸¹,138.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050603,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1875000,13587,,0.0,0,¤W¦³¤@´É¥¼«O¦sµn°O¤§«Øª«,RPWNMLSKQHLFFJE37CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ï¥Á±Úµó91«Ñ31~60¸¹,119.74,¦í,,,1050613,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010526,223.91,5,2,3,¦³,µL,7280000,32513,,0.0,0,,RPPNMLRLPHLFFJE56CA
ªü½¬°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªü½¬°Ï¥Á¥Í¸ô138«Ñ7§Ë1~30¸¹,61.28,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700810,75.18,3,1,2,¦³,µL,2330000,30992,,0.0,0,,RPSNMLTKPHLFFJE96CA
¬ü¿@°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¬ü¿@°Ï¦Û±jµó¤@¬q313«Ñ1~30¸¹,181.75,¦í,,,1050512,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041203,212.5,5,2,4,¦³,µL,7800000,36706,,0.0,0,,RPUNMLPKPHLFFKE86CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï·Ë¦{¤G¸ô255«Ñ31~60¸¹,38.53,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810819,76.5,4,1,3,¦³,µL,505000,6601,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPROMLRJPHLFFLE86CA
ªL¶é°Ï,¤g¦a,·Ë¦{¬q1321~1350¦a¸¹,2244.0,¹A,,,1050629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23562000,10500,,0.0,0,,RPTOMLRJPHLFFLE07CA
¤j¼d°Ï,¤g¦a,¤j¼d¬q3211~3240¦a¸¹,9.0,¨ä¥L,,,1050629,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,108900,12100,,0.0,0,,RPRNMLOKPHLFFLE56CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ïªe³ö¸ô¤T¬q301~330¸¹,349.72,¦í,,,1050501,¤g¦a1«Øª«2¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0820828,220.11,2,1,2,¦³,µL,5930000,26941,,0.0,0,,RPRNMLTKPHLFFLE07CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï»ñªL¤@¸ô82«Ñ181~210¸¹,84.0,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760901,116.26,4,2,2,¦³,µL,1300000,11182,,0.0,0,"¤÷¤lÃö«Y¶¡¤§¥æ©ö,»ùª÷¦Û¦æ¥æ¥I½æ¤è°t°¸,¥¼­q©w¨p«´¡C",RPPNMLTKPHLFFLE86CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤¤ªå¸ô61~90¸¹,67.0,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0711109,89.2,3,2,2,¦³,µL,1650000,18498,,0.0,0,,RPRNMLQKPHLFFLE76CA
¤j¼d°Ï,¤g¦a,¼é¼d«n¬q151~180¦a¸¹,52.68,¹A,,,1050629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,430218,8167,,0.0,0,,RPQNMLSKPHLFFLE86CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï»ñªL¤T¸ô105«Ñ24§Ë31~60¸¹,22.61,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820402,106.13,3,2,2,¦³,¦³,2180000,20541,,0.0,0,,RPPOMLPKPHLFFLE56CA
¤j¼d°Ï,«Øª«,°ª¶¯¥«¤j¼d°Ï¦¿¤s¸ô39«Ñ1~30¸¹,0.0,,,,1050616,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050317,165.28,4,1,3,¦³,µL,2280000,13795,,0.0,0,,RPPNMLRLPHLFFLE76CA
¤j¼d°Ï,«Øª«,°ª¶¯¥«¤j¼d°Ïªe³ö¸ô¤T¬q301~330¸¹,0.0,,,,1050312,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0820828,105.23,2,1,1,¦³,µL,1320000,12544,,0.0,0,,RPTNMLQLPHLFFLE07CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¬L©ú¨½»ñªL¤@¸ô128«Ñ31~60¸¹,104.24,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050130,203.54,4,2,4,¦³,µL,10650000,52324,,0.0,0,,RPWNMLTKPHLFFLE57CA
¤j¼d°Ï,¤g¦a,·sÉÜ¬q871~900¦a¸¹,2977.25,¦í,,,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6200000,2082,,0.0,0,¥»®×¤g¦aµLÁp¥~¹D¸ô¡AÂù¤è¥H¦¹»ù®æ¦¨¥æ,RPTNMLNJQHLFFLE66CA
´ò¤º°Ï,¤g¦a,³ò¤l¤º¬q2311~2340¦a¸¹,1297.58,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050617,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1379400,1063,,0.0,0,,RPRNMLRJPHLFFJE66DA
´ò¤º°Ï,¤g¦a,³ò¤l¤º¬q4291~4320¦a¸¹,1296.58,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050617,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1378300,1063,,0.0,0,,RPSNMLRJPHLFFJE76DA
´ò¤º°Ï,¤g¦a,³ò¤l¤º¬q4291~4320¦a¸¹,1388.17,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050623,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1431100,1031,,0.0,0,,RPTNMLRJPHLFFJE86DA
¤j¼d°Ï,¤g¦a,¤W¼d«n¬q391~420¦a¸¹,103.35,¨ä¥L,,,1050624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2067000,20000,,0.0,0,¨óÄ³»ùÁÊ¨ú±o,RPQNMLPLPHLFFLE76DA
§üªL°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«§üªL°Ï¤s¥P¸ô151~180¸¹,124.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050622,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤G¼h,¨ä¥L,°Ó·~¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0580201,79.4,0,0,0,µL,µL,1476400,18594,,0.0,0,§@¬°¯¨°ó¨Ï¥Î¡C¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLTKPHLFFHE66DA
ºX¤s°Ï,¤g¦a,¤¤¥¿¬q841~870¦a¸¹,84.91,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050628,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1370000,16135,,0.0,0,§t¹AªÙ,RPTNMLMKPHLFFHE88DA
¤j¾ð°Ï,¤g¦a,·Ë®H¬q661~690¦a¸¹,2051.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050617,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2000000,975,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLNKPHLFFGE56DA
¥Ã¦w°Ï,¤g¦a,ºû·s¬q511~540¦a¸¹,331.74,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,1507,,0.0,0,¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPQNMLLKPHLFFFE28DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏªZ¼y¤G¸ô31~60¸¹,12.55,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851130,139.42000000000002,3,2,2,¦³,¦³,3200000,22952,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLMKPHLFFGE98DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n¦¿µó69«Ñ1~30¸¹,80.0,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0620928,100.28,4,1,3,¦³,µL,6500000,64819,,0.0,0,,RPOPMLMKPHLFFGE48DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°ÏµØ¦¿µó31~60¸¹,63.0,¦í,,,1050607,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0621129,94.32,5,1,3,¦³,µL,6000000,63613,,0.0,0,,RPPPMLMKPHLFFGE58DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·s´I¸ô324«Ñ9§Ë1~30¸¹,66.0,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700217,72.0,3,1,2,¦³,µL,6000000,83333,,0.0,0,,RPQQMLMKPHLFFGE78DA
·£±ê°Ï,¤g¦a,°ª·£¬q91~120¦a¸¹,253.0,¨ä¥L,,,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4882900,19300,,0.0,0,,RPVPMLRJPHLFFEE76DA
­d¶®°Ï,¤g¦a,¤­Åv¬q511~540¦a¸¹,215.0,¦í,,,1050621,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,41380000,192465,,0.0,0,,RPWOMLMJQHLFFBE68DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤jÂ×¤@¸ô342«Ñ5§Ë1~30¸¹,18.15,¦í,,,1050616,¤g¦a1«Øª«1¨®¦ì0,¤C¼h¡A¹q±è¼Ó±è¶¡,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830909,108.91,2,1,1,¦³,¦³,2600000,23873,,0.0,0,,RPRPMLRJPHLFFDE88DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«Ø°ê¤T¸ô1~30¸¹,2.59,°Ó,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¤Q¤»¼h¡A¨«´Y,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840615,48.980000000000004,1,1,1,¦³,¦³,1300000,26541,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C½æ²M,RPPNMLKKQHLFFDE97DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤­¥Ò¤T¸ô10«Ñ1~30¸¹,313.0,¦í,,,1050603,¤g¦a3«Øª«7¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0750925,986.82,3,2,2,¦³,µL,29000000,29387,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLNKPHLFFGE58DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï°ê®õ¸ô¤G¬q61~90¸¹,26.9,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701230,73.65,3,1,2,¦³,µL,2000000,27155,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOQMLNKPHLFFGE68DA
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤[Àsµó19«Ñ1~30¸¹,94.0,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690405,91.65,4,2,3,¦³,µL,6000000,65466,,0.0,0,,RPRNMLTLPHLFFFE66DA
¤j¾ð°Ï,¤g¦a,¬w¥J¬q1171~1200¦a¸¹,771.88,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050606,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1620954,2100,,0.0,0,,RPOPMLKKQHLFFGE38DA
ºX¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ºX¤s°Ï¤¤¥¿¸ô336«Ñ1~30¸¹,79.0,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790531,129.83,3,2,2,¦³,µL,4300000,33120,,0.0,0,,RPQNMLSKPHLFFHE56DA
¥Ò¥P°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥Ò¥P°Ï©¾§µ¸ô181~210¸¹,8.21,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850305,46.83,1,1,1,¦³,µL,270000,5766,,0.0,0,,RPQNMLMKPHLFFHE58DA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤­ºÖ¸ô165«Ñ21§Ë1~30¸¹,72.0,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0821210,193.68,3,2,2,¦³,µL,3300000,17038,,0.0,0,,RPPOMLSLPHLFFLE07DA
ªL¶é°Ï,¤g¦a,ºÖ¼w¬q1051~1080¦a¸¹,48.33,¦í,,,1050623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,570000,11794,,0.0,0,,RPQOMLPKPHLFFLE66CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï¤j¦w¸ô6«Ñ1~30¸¹,83.08,¦í,,,1050606,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030630,169.71,6,2,3,¦³,µL,9150000,53916,,0.0,0,,RPOOMLNKPHLFFLE88CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¥Á¦wµó250«Ñ1~30¸¹,56.0,¦í,,,1050618,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,,78.78,4,1,3,¦³,µL,3800000,48236,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLMKPHLFFLE78CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï©ú¼w¸ô1«Ñ1~30¸¹,82.0,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690313,86.52,4,2,3,¦³,µL,4300000,49699,,0.0,0,,RPRNMLMKPHLFFLE98CA
ªü½¬°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªü½¬°Ï¤¤¤s¸ô72«Ñ1~30¸¹,28.94,°Ó,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h,¤Q¤G¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840627,202.94,2,3,3,¦³,µL,4360000,21484,,0.0,0,,RPPNMLKMPHLFFJE58CA
