¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï³{©úµó91~120¸¹,33.12,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990617,239.96,4,2,2,¦³,¦³,16200000,67511,©Y¹D¥­­±,69.16,0,,RPRNMLRKPHLFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ïº~¦¨µó121~150¸¹,28.98,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810128,168.74,0,0,0,µL,¦³,8000000,47410,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTOMLQLPHLFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q871~900¸¹,4.1,¦í,,,1050617,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,46.14,1,1,1,¦³,¦³,3600000,78023,,0.0,0,,RPPNMLPLPHLFFCB97CA
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1081~1110¦a¸¹,69.88,¨ä¥L,,,1050531,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3964030,56726,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPROMLNJQHLFFCB97CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¹ç®L¸ô89«Ñ1~30¸¹,13.2,°Ó,,,1050618,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830622,160.29,3,2,2,¦³,¦³,8600000,53653,©Y¹D¥­­±,0.0,0,,RPQNMLMJQHLFFCB67CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ±jµó121~150¸¹,9.13,¦í,,,1050527,¤g¦a1«Øª«2¨®¦ì1,¤Q¥|¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840121,104.30000000000001,2,2,1,¦³,¦³,4550000,43624,©Y¹D¥­­±,0.0,0,,RPSNMLLJQHLFFCB77CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï³Õ·Rµó80«Ñ121~150¸¹,103.0,¦í,,,1050517,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0930507,154.65,3,2,2,¦³,µL,30500000,197220,,0.0,0,,RPSNMLSLPHLFFCB58CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q391~420¸¹,29.51,¦í,,,1050512,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831114,152.68,3,2,2,¦³,¦³,8080000,52921,¤É­°¾÷±ñ,0.0,0,,RPOOMLTLPHLFFCB38CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤­Åv¦è¸ô¤G¬q781~810¸¹,25.37,¦í,,,1050618,¤g¦a3«Øª«1¨®¦ì1,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980825,184.09,3,2,2,¦³,¦³,13360000,72573,©Y¹D¥­­±,31.0,0,,RPTOMLTLPHLFFCB88CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®LªF¤Gµó31~60¸¹,21.68,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711111,76.45,2,1,1,¦³,µL,2200000,28777,,0.0,0,,RPROMLTLPHLFFCB68CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®LªF¤Gµó31~60¸¹,22.98,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A¦a¤U¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0711111,85.17,1,1,1,¦³,µL,3800000,44617,,0.0,0,,RPWPMLTLPHLFFCB66CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô121~150¸¹,7.11,¦í,,,1050612,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991119,81.07,2,2,1,¦³,¦³,6500000,80178,©Y¹D¾÷±ñ,13.89,0,,RPWNMLRLPHLFFCB88CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ·çµó66«Ñ1~30¸¹,5.81,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830318,27.189999999999998,1,0,1,¦³,¦³,910000,33468,,0.0,0,,RPRQMLQLPHLFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô121~150¸¹,7.65,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991119,84.67,2,2,1,¦³,¦³,6860000,81020,©Y¹D¾÷±ñ,13.89,0,,RPVPMLSLPHLFFCB09CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó50«Ñ1~30¸¹,7.5,°Ó,,,1050610,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811120,53.870000000000005,3,2,2,¦³,¦³,2880000,53462,,0.0,0,,RPQQMLSLPHLFFCB68CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤T§ø¸ô98«Ñ1~30¸¹,20.0,¦í,,,1050615,¤g¦a1«Øª«2¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871221,69.91,2,1,1,¦³,µL,2300000,32899,,0.0,0,,RPWNMLLKPHLFFAL98CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï«H¸qµó181~210¸¹,4.29,°Ó,,,1050523,¤g¦a3«Øª«1¨®¦ì0,¤K¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0860409,36.26,1,1,1,¦³,¦³,1350000,37231,,0.0,0,,RPXNMLLKPHLFFAL09CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°ÏÂ×¶Õ¸ô¤G¬q451~480¸¹,47.45,¦í,,,1050607,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0690523,39.08,5,2,3,¦³,µL,6300000,161208,,0.0,0,¿ËÄÝ¶¡¯S®í¶R½æ¡B¥t§t¬°«O¦s«Øª«1/2.,RPOOMLLKPHLFFAL28CA
¦Z¨½°Ï,¤g¦a,¦Z¨½¬q181~210¦a¸¹,748.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050517,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13430000,17955,,0.0,0,"¤g¦a¤W¤§¦a¤Wª« ,¬°¥L¤H¥e¦³ , ¥Ñ¶R¤è¦Û¦æ­t³d¨ó½Õ³B²z.",RPRNMLMKPHLFFAL58CA
¦Z¨½°Ï,¤g¦a,¤ë¬Ü¬q241~270¦a¸¹,591.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050515,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7000000,11844,,0.0,0,¥»¥ó¶R½æ¤g¦a¡A¬°¥¼«O¦sµn°O¤§¯}·l¤T¦X°|©Ð«Î¡A¤wµL»ù­È¥i¨¥¡A¬G¶R½æ¹ê»ù¬Ò¥H¤g¦a»ù­È­pºâ¡C,RPSNMLMKPHLFFAL68CA
Â×­ì°Ï,¤g¦a,¤U«n§|¬q91~120¦a¸¹,113.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050614,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2245999,19876,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó(°ê¦³°]²£¸p¤¤°Ï¤À¸p¼Ð°â¤§°ê¦³¤g¦a)¡C¦a¥Ø:§ò¡A¨Ï¥Î¤À°Ï:¤s©Y¦a«O¨|°Ï¡A¨Ï¥Î¦aÃþ§O:¤þºØ«Ø¿v¥Î¦a,RPSNMLOJQHLFFAL88CA
¤j¦w°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¦w°ÏªQ¤Gµó31~60¸¹,85.42,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050613,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041105,183.22,4,2,4,¦³,µL,8300000,45301,,0.0,0,,RPSNMLLKPHLFFBL68CA
¥~®H°Ï,¤g¦a,¤U¤g«°¬q1021~1050¦a¸¹,2060.92,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050529,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3740000,1815,,0.0,0,¥¼Á{¸ô,RPUNMLLKPHLFFBL88CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¤ô¬ü¨½¦Z¼d¸ô31~60¸¹,155.74,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050608,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041030,182.0,5,2,3,¦³,µL,7880000,43297,,0.0,0,,RPQNMLSKPHLFFBL56CA
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¥Ò°Ï¤ô·½¸ô706«Ñ121~150¸¹,136.17,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050705,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0681211,100.8,3,2,1,¦³,µL,3200000,31746,,0.0,0,,RPPNMLPKPHLFFBL78CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,100.23,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030803,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.44,4,1,3,¦³,µL,8000000,43141,,0.0,0,,RPQNMLPJQHLFFBL88CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,88.24,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040711,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7900000,42544,,0.0,0,,RPTNMLPJQHLFFBL56CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,98.2,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040525,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.76,4,1,3,¦³,µL,8500000,40523,,0.0,0,,RPUNMLPJQHLFFBL66CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,98.2,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040131,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.61,4,1,3,¦³,µL,9000000,42937,,0.0,0,,RPVNMLPJQHLFFBL76CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,111.47,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030719,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,255.36,5,1,3,¦³,µL,11500000,45034,,0.0,0,,RPWNMLPJQHLFFBL86CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,98.2,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040608,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.91,5,1,3,¦³,µL,8500000,40494,,0.0,0,,RPPOMLPJQHLFFBL88CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,88.23,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7800000,42005,,0.0,0,,RPSOMLPJQHLFFBL56CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,95.18,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040310,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,4,1,3,¦³,µL,7900000,42544,,0.0,0,,RPTPMLPJQHLFFBL76CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,92.59,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041101,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,8100000,43621,,0.0,0,,RPWPMLPJQHLFFBL07CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,106.51,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040801,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.61,5,1,3,¦³,µL,8500000,40552,,0.0,0,,RPXPMLPJQHLFFBL17CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,113.11,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040809,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.76,5,1,3,¦³,µL,8800000,41953,,0.0,0,,RPOQMLPJQHLFFBL98CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,132.14,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041115,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,262.53,5,1,4,¦³,µL,10400000,39615,,0.0,0,,RPPQMLPJQHLFFBL09CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,112.13,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040713,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,209.61,5,1,3,¦³,µL,8600000,41029,,0.0,0,,RPQQMLPJQHLFFBL56CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,97.53,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041024,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,8000000,43083,,0.0,0,,RPRQMLPJQHLFFBL66CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,94.74,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050226,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7800000,42005,,0.0,0,,RPSQMLPJQHLFFBL76CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,91.96,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050512,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7700000,41467,,0.0,0,,RPTQMLPJQHLFFBL86CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,89.18,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050218,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7700000,41467,,0.0,0,,RPUQMLPJQHLFFBL96CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,86.4,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040503,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,164.09,4,1,3,¦³,µL,7000000,42660,,0.0,0,,RPVQMLPJQHLFFBL07CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,97.46,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041114,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,187.77,4,1,3,¦³,µL,7880000,41966,,0.0,0,,RPORMLPJQHLFFBL09CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,92.63,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040604,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,178.92,4,1,3,¦³,µL,7800000,43595,,0.0,0,,RPPRMLPJQHLFFBL56CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,130.43,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041208,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,248.94,5,1,3,¦³,µL,10500000,42179,,0.0,0,,RPQRMLPJQHLFFBL66CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,91.7,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041203,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,155.78,4,1,3,¦³,µL,7100000,45577,,0.0,0,,RPRRMLPJQHLFFBL76CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,88.24,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040711,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7900000,42544,,0.0,0,,RPVRMLPJQHLFFBL17CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,111.47,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050412,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,254.96,5,1,3,¦³,µL,11000000,43144,,0.0,0,,RPXRMLPJQHLFFBL37CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,109.62,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040330,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.54,4,1,3,¦³,µL,7900000,42578,,0.0,0,,RPPNMLQJQHLFFBL88CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,111.47,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040401,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,272.84,5,1,4,¦³,µL,11000000,40317,,0.0,0,,RPRNMLQJQHLFFBL09CA
¥~®H°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥~®H°Ï¥Ò¦Z¸ô691~720¸¹,93.86,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040314,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050322,185.69,5,1,3,¦³,µL,7900000,42544,,0.0,0,,RPTNMLQJQHLFFBL66CA
