編號,車位類別,車位價格,車位面積平方公尺
RPQOMLPLPHLFFGH56CA,坡道平面,1240000,38.94
RPWNMLSKPHLFFGH27CA,坡道平面,1275000,38.94
RPWNMLSKPHLFFGH27CA,坡道平面,1275000,38.94
RPXNMLSKPHLFFGH37CA,坡道平面,1400000,38.94
RPOOMLSKPHLFFGH56CA,坡道平面,1100000,38.94
RPPOMLSKPHLFFGH66CA,坡道平面,1350000,38.94
RPUNMLOJQHLFFFH56CA,坡道平面,1300000,35.26
RPVNMLOJQHLFFFH66CA,坡道平面,1200000,35.26
RPPNMLSJQHLFFFH09CA,坡道平面,1300000,38.46
RPUOMLOKPHLFFGH76CA,坡道平面,950000,41.84
RPQRMLRLPHLFFFH96CA,坡道平面,1200000,26.22
RPXPMLLKQHLFFEH76CA,坡道平面,0,
RPPNMLRJQHLFFEH88CA,坡道平面,1600000,23.43
RPVPMLSLPHLFFEH27CA,坡道平面,0,
RPPOMLOKPHLFFEH68CA,坡道平面,0,
RPPOMLOKPHLFFEH68CA,坡道平面,0,
RPSNMLSKPHLFFEH66CA,坡道平面,0,35.25
RPWNMLLLPHLFFDH98CA,坡道平面,0,18.18
RPOOMLQLPHLFFDH78CA,一樓平面,0,
RPQNMLQLPHLFFDH88CA,坡道平面,0,
RPSNMLOKPHLFFCH68CA,坡道平面,0,
RPORMLMLQHLFFBH58CA,坡道平面,0,33.09
RPOSMLMKQHLFFBH58CA,坡道平面,1250000,33.13
RPPSMLMKQHLFFBH68CA,坡道平面,1750000,36.45
RPQSMLMKQHLFFBH78CA,坡道平面,1550000,36.45
RPQQMLQLPHLFFBH98CA,坡道平面,1350000,34.55
RPQQMLQLPHLFFBH98CA,坡道平面,1350000,34.55
RPSQMLMLPHLFFBH78CA,坡道平面,800000,29.18
RPVOMLKLPHLFFBH68CA,坡道平面,0,22.41
RPUQMLKLPHLFFBH78CA,坡道平面,0,
RPXRMLTKPHLFFBH37CA,坡道平面,1000000,20.22
RPRQMLTKPHLFFBH66CA,坡道平面,0,
RPQOMLTKPHLFFBH98CA,坡道平面,1000000,32.37
RPTOMLTKPHLFFBH66CA,坡道平面,850000,29.18
RPVOMLTKPHLFFBH86CA,坡道平面,950000,32.37
RPXOMLTKPHLFFBH07CA,坡道平面,970000,33.84
RPOPMLTKPHLFFBH88CA,坡道平面,880000,28.10
RPVQMLOKPHLFFBH56CA,坡道平面,0,30.12
RPVQMLOKPHLFFBH56CA,坡道平面,0,30.12
RPOQMLNKPHLFFBH38CA,坡道平面,0,
RPRNMLOKPHLFFBH48CA,坡道平面,1100000,37.95
RPRNMLOKPHLFFBH48CA,坡道平面,1100000,37.95
RPQPMLNKPHLFFBH48CA,坡道平面,1100000,31.11
RPQPMLNKPHLFFBH48CA,坡道平面,950000,31.11
RPOPMLSKPHLFFBH78CA,坡道平面,970000,33.84
RPPNMLRKPHLFFBH58CA,坡道平面,1050000,34.93
RPSNMLRKPHLFFBH88CA,坡道平面,890000,32.37
RPTNMLRKPHLFFBH98CA,坡道平面,1090000,36.17
RPTNMLRKPHLFFBH98CA,坡道平面,1090000,36.17
RPUNMLRKPHLFFBH09CA,坡道平面,970000,33.84
RPVNMLRKPHLFFBH56CA,坡道平面,1040000,36.17
RPWNMLRKPHLFFBH66CA,坡道平面,800000,29.18
RPXNMLRKPHLFFBH76CA,坡道平面,790000,32.37
RPOOMLRKPHLFFBH58CA,坡道平面,970000,33.84
RPOOMLRKPHLFFBH58CA,坡道平面,970000,33.84
RPPOMLRKPHLFFBH68CA,坡道平面,970000,33.84
RPROMLRKPHLFFBH88CA,坡道平面,890000,32.37
RPSOMLRKPHLFFBH98CA,坡道平面,890000,32.37
RPRNMLSKPHLFFBH88CA,坡道平面,1000000,29.18
RPTNMLSKPHLFFBH09CA,坡道平面,800000,29.18
RPSOMLSKPHLFFBH09CA,坡道平面,850000,29.18
RPXNMLSJQHLFFAH76CA,坡道平面,1400000,37.48
RPQOMLSJQHLFFAH78CA,坡道平面,1400000,37.48
RPVOMLSJQHLFFAH66CA,坡道平面,1400000,35.45
RPWOMLSJQHLFFAH76CA,坡道平面,1400000,38.41
RPXOMLSJQHLFFAH86CA,坡道平面,1400000,37.48
RPVPMLSJQHLFFAH76CA,坡道平面,0,
RPSPMLLKQHLFFAH48CA,坡道平面,1400000,34.69
RPTPMLLKQHLFFAH58CA,坡道平面,1300000,34.69
RPTPMLLKQHLFFAH58CA,坡道平面,1300000,34.69
RPVRMLSJQHLFFAH96CA,坡道平面,0,
RPQSMLTJQHLFFAH66CA,坡道平面,0,55.55
RPTOMLTLPHLFFAH66CA,坡道平面,0,
RPXRMLTLPHLFFAH37CA,坡道平面,1700000,27.39
RPRNMLSJQHLFFAH78CA,坡道平面,1600000,28.19
RPQNMLMJQHLFFAH08CA,坡道平面,0,
RPOTMLPLPHLFFAH88CA,坡道平面,0,33.30
RPTQMLPLPHLFFAH09CA,坡道平面,0,31.88
RPVQMLPLPHLFFAH66CA,坡道平面,0,32.44
RPRPMLSKPHLFFAH98CA,坡道平面,0,30.84
RPWPMLOKPHLFFAH09CA,坡道機械,0,
RPXOMLSKPHLFFAH86CA,坡道平面,70760,32.77
RPVPMLPKPHLFFAH09CA,坡道平面,860000,31.51
RPWPMLPKPHLFFAH56CA,坡道平面,930000,36.39
RPXPMLPKPHLFFAH66CA,坡道平面,790000,31.51
RPXNMLPKPHLFFAH09CA,坡道平面,0,28.83
RPWRMLOKPHLFFAH66CA,坡道平面,0,
RPWQMLOKPHLFFAH56CA,坡道平面,0,
RPTPMLOKPHLFFAH78CA,坡道平面,0,
RPOSMLTKPHLFFAH09CA,坡道平面,0,31.44
RPOSMLTKPHLFFAH09CA,坡道平面,0,31.44
RPPSMLTKPHLFFAH56CA,坡道平面,900000,37.58
RPSSMLTKPHLFFAH86CA,坡道平面,950000,32.44
RPWSMLTKPHLFFAH27CA,坡道平面,0,37.58
RPWSMLTKPHLFFAH27CA,坡道平面,0,37.58
RPPTMLTKPHLFFAH66CA,坡道平面,900000,37.58
RPQTMLTKPHLFFAH76CA,坡道平面,1200000,37.58
RPWTMLTKPHLFFAH37CA,坡道平面,0,37.58
RPWTMLTKPHLFFAH37CA,坡道平面,0,37.58
RPPUMLTKPHLFFAH76CA,坡道平面,1000000,37.58
RPRUMLTKPHLFFAH96CA,坡道平面,1200000,37.58
RPSUMLTKPHLFFAH07CA,坡道平面,1000000,37.58
RPXUMLTKPHLFFAH57CA,坡道平面,1200000,37.58
RPOOMLTKPHLFFAH68CA,坡道平面,0,
RPOOMLTKPHLFFAH68CA,坡道平面,0,
RPQRMLTKPHLFFAH56CA,坡道平面,900000,37.58
RPSRMLTKPHLFFAH76CA,坡道平面,900000,37.58
RPURMLTKPHLFFAH96CA,坡道平面,1000000,37.58
RPSSMLSKPHLFFAH76CA,坡道平面,0,37.58
RPSSMLSKPHLFFAH76CA,坡道平面,0,37.58
RPTNMLLLPHLFFAH38CA,坡道平面,0,
RPPUMLLLPHLFFAH68CA,坡道機械,0,
RPSOMLLLPHLFFAH38CA,坡道平面,0,
RPWQMLLJQHLFFAH88CA,坡道平面,0,35.83
RPPNMLSJQHLFFAH58CA,坡道平面,0,
RPSQMLSLPHLFFAH66CA,坡道平面,0,25.74
RPSQMLSLPHLFFAH66CA,坡道平面,0,25.74
RPSTMLSKPHLFFBH96CA,坡道平面,1450000,35.28
RPROMLPKPHLFFBH68CA,坡道平面,1100000,31.11
RPROMLPKPHLFFBH68CA,坡道平面,1100000,28.00
RPTPMLOKPHLFFBH88CA,坡道平面,1200000,31.11
RPTPMLOKPHLFFBH88CA,坡道平面,1400000,31.11
RPWPMLOKPHLFFBH56CA,坡道平面,1200000,31.11
RPWPMLOKPHLFFBH56CA,坡道平面,950000,31.11
RPQPMLTKPHLFFBH09CA,坡道平面,1020000,33.84
RPQSMLTKPHLFFBH76CA,一樓平面,0,
RPUNMLLLPHLFFBH58CA,坡道平面,0,
RPUNMLQLPHLFFBH09CA,坡道平面,1200000,35.26
RPWNMLQLPHLFFBH66CA,坡道平面,900000,35.26
RPQOMLQLPHLFFBH78CA,坡道平面,1100000,25.85
RPROMLQLPHLFFBH88CA,坡道平面,1300000,25.85
RPTOMLQLPHLFFBH09CA,坡道平面,1200000,25.85
RPPTMLTLPHLFFBH86CA,坡道平面,1350000,33.35
RPQTMLTLPHLFFBH96CA,坡道平面,1350000,33.35
RPRTMLTLPHLFFBH07CA,坡道平面,1300000,33.35
RPSTMLTLPHLFFBH17CA,坡道平面,1300000,33.35
RPPOMLTJQHLFFBH88CA,坡道平面,1000000,34.82
RPSOMLTJQHLFFBH56CA,坡道平面,1200000,34.82
RPSOMLTJQHLFFBH56CA,坡道平面,1200000,34.82
RPUQMLSJQHLFFBH86CA,坡道平面,1800000,33.62
RPOQMLTJQHLFFBH98CA,坡道平面,0,
RPPQMLKKQHLFFBH28CA,坡道平面,1400000,26.62
RPQQMLKKQHLFFBH38CA,坡道平面,1400000,26.62
RPRQMLKKQHLFFBH48CA,坡道平面,1500000,26.62
RPQPMLLKQHLFFBH38CA,其他,0,47.82
RPQPMLLKQHLFFBH38CA,其他,0,47.82
RPPRMLMKQHLFFBH58CA,坡道平面,0,38.16
RPUNMLSJQHLFFCH66CA,坡道平面,1200000,30.81
RPSNMLPJQHLFFDH88CA,坡道平面,0,
RPOQMLTJQHLFFDH56CA,坡道平面,0,
RPTNMLTKPHLFFDH76CA,坡道平面,0,
RPPNMLQLPHLFFDH78CA,坡道平面,0,
RPXNMLPKPHLFFEH86CA,坡道平面,0,
RPRNMLTKPHLFFEH66CA,坡道平面,0,38.91
RPQNMLRJQHLFFEH98CA,坡道平面,1000000,34.83
RPQNMLRJQHLFFEH98CA,坡道平面,1000000,34.83
RPRNMLRJQHLFFEH09CA,坡道平面,1100000,34.83
RPSNMLRJQHLFFEH56CA,坡道平面,1000000,34.83
RPWNMLSJQHLFFEH07CA,坡道平面,1250000,31.26
RPOOMLTJQHLFFEH09CA,坡道平面,1300000,24.03
RPOOMLTJQHLFFEH09CA,坡道平面,1400000,25.80
RPRRMLLKQHLFFFH09CA,坡道平面,1050000,29.74
RPWRMLLKQHLFFFH96CA,坡道平面,1000000,29.74
RPWRMLLKQHLFFFH96CA,坡道平面,1000000,29.74
RPQNMLSJQHLFFFH56CA,坡道平面,1250000,33.24
RPVNMLMJQHLFFFH09CA,坡道平面,1200000,27.55
RPWNMLMJQHLFFFH56CA,坡道平面,1300000,27.55
RPPOMLMLPHLFFGH78CA,坡道機械,0,
RPVNMLPLPHLFFGH96CA,坡道平面,0,34.49
RPSNMLLLPHLFFGH88CA,坡道平面,0,32.66
RPWOMLKLPHLFFBH88DA,坡道平面,0,
RPUSMLPKPHLFFBH86DA,坡道平面,0,
RPTPMLTKPHLFFAH76DA,坡道平面,0,
RPOOMLKLPHLFFAH97DA,坡道平面,0,
RPOOMLKLPHLFFAH97DA,坡道平面,0,
RPQOMLKLPHLFFAH18DA,坡道平面,0,
RPQQMLKLPHLFFAH38DA,坡道平面,0,
RPQTMLLLPHLFFAH78DA,坡道平面,0,
RPOOMLLLPHLFFBH28EA,一樓平面,0,
RPRNMLOLQHLFFFH66EA,坡道平面,0,
RPXNMLOLQHLFFFH27EA,坡道平面,0,
RPXNMLOLQHLFFFH27EA,坡道平面,0,
RPPNMLSJQHLFFGH76EA,坡道平面,0,41.85
RPQOMLTLPHLFFFH96DA,坡道平面,0,
RPTNMLPKQHLFFFH76DA,坡道平面,0,
RPRQMLKLPHLFFAH48DA,坡道平面,0,
RPUOMLLLPHLFFAH68DA,坡道平面,0,
RPOQMLKLPHLFFAH18DA,坡道平面,0,
RPSVMLTKPHLFFAH27DA,坡道平面,0,23.15
RPSVMLTKPHLFFAH27DA,坡道平面,0,23.15
RPUQMLLLPHLFFBH98DA,坡道平面,0,
RPPSMLTKPHLFFBH76DA,坡道平面,0,
RPSNMLKLPHLFFBH38DA,坡道平面,0,
RPPOMLRLPHLFFAH78DA,坡道平面,0,
RPSOMLMJQHLFFFH88CA,坡道平面,1200000,24.87
RPTOMLMJQHLFFFH98CA,坡道平面,1300000,24.87
RPTOMLMJQHLFFFH98CA,坡道平面,1300000,24.87
RPUOMLMJQHLFFFH09CA,坡道平面,1300000,24.87
RPVOMLMJQHLFFFH56CA,坡道平面,1200000,24.87
RPWOMLMJQHLFFFH66CA,坡道平面,1200000,24.87
RPXOMLMJQHLFFFH76CA,坡道平面,900000,24.87
RPXOMLMJQHLFFFH76CA,坡道平面,900000,24.87
RPOPMLMJQHLFFFH58CA,坡道平面,900000,24.87
RPOPMLMJQHLFFFH58CA,坡道平面,900000,24.87
RPPPMLMJQHLFFFH68CA,坡道平面,900000,24.87
RPQPMLMJQHLFFFH78CA,坡道平面,1200000,24.87
RPRPMLMJQHLFFFH88CA,坡道平面,1150000,22.84
RPPNMLMLPHLFFFH58CA,坡道平面,0,
RPQNMLPLPHLFFFH98CA,坡道平面,1000000,35.48
RPQNMLTKQHLFFEH66CA,坡道平面,1300000,30.37
RPPNMLKKQHLFFEH28CA,坡道平面,1250000,36.59
RPROMLKKQHLFFEH58CA,坡道平面,1000000,33.89
RPTOMLKKQHLFFEH78CA,坡道平面,1100000,32.20
RPSPMLQLPHLFFEH76CA,坡道平面,1000000,46.10
RPXNMLPLPHLFFEH96CA,坡道平面,0,
RPUOMLPLPHLFFEH76CA,坡道平面,1300000,31.45
RPVOMLPLPHLFFEH86CA,坡道平面,1400000,31.45
RPXNMLKLPHLFFEH09CA,坡道平面,0,
RPPOMLSKPHLFFDH98CA,坡道平面,0,
RPOPMLRLPHLFFDH98CA,坡道平面,0,13.17
RPPPMLRLPHLFFDH09CA,坡道平面,0,13.17
RPSPMLMLPHLFFCH78CA,坡道平面,0,
RPROMLTKQHLFFCH66CA,坡道平面,0,
RPRSMLMKQHLFFBH88CA,坡道平面,0,33.01
RPRSMLMKQHLFFBH88CA,坡道平面,0,33.01
RPTOMLTJQHLFFBH66CA,坡道平面,950000,34.82
RPXNMLSJQHLFFBH86CA,坡道平面,2050000,43.03
RPXOMLMJQHLFFBH98CA,坡道平面,1200000,33.26
RPSSMLSLPHLFFBH96CA,坡道平面,0,40.68
RPSSMLSLPHLFFBH96CA,坡道平面,0,40.68
RPTSMLSLPHLFFBH07CA,坡道平面,0,40.68
RPPOMLRLPHLFFBH78CA,坡道平面,0,24.93
RPQNMLRLPHLFFBH78CA,坡道平面,1000000,35.47
RPSNMLTKPHLFFBH09CA,坡道平面,0,
RPSQMLLKQHLFFAH58CA,坡道平面,0,32.62
RPSQMLLKQHLFFAH58CA,坡道平面,0,32.62
RPTTMLQLPHLFFAH86CA,坡道平面,0,
RPPSMLNJQHLFFAH58CA,坡道平面,0,
RPTOMLMJQHLFFAH48CA,坡道平面,0,24.93
RPUNMLSLPHLFFAH56CA,坡道平面,0,
RPOUMLPLPHLFFAH98CA,坡道平面,1250000,40.51
RPVOMLQLPHLFFAH56CA,坡道平面,1560000,28.90
RPRRMLKLPHLFFAH48CA,坡道平面,0,34.08
